Date,Daily Return,Cumulative Return,Cumulative Max,Drawdown
2020-04-20,-0.009463618302950994,0.9880977676571381,1.0290769925981271,-0.039821340128815996
2020-04-21,-0.007347518677545038,0.9808377008540368,1.0290769925981271,-0.04687627076599954
2020-04-22,0.009452179465109647,0.9901087548286547,1.0290769925981271,-0.03786717422482522
2020-04-23,0.0030197782540857592,0.9930986637156661,1.0290769925981271,-0.03496174644000727
2020-04-24,0.018466380833950465,1.011437601845527,1.0290769925981271,-0.017140982530438054
2020-04-27,0.002338740589042471,1.0138030920182468,1.0290769925981271,-0.014842330252975544
2020-04-28,-0.0023301400610283712,1.0114407888195407,1.0290769925981271,-0.017137885605682412
2020-04-29,0.007279297331875066,1.0188033670549446,1.0290769925981271,-0.00998334003877066
2020-04-30,0.015380430496841757,1.0344730014318815,1.0344730014318815,0.0
2020-05-01,-0.0013482050254383128,1.0330783197326707,1.0344730014318815,-0.0013482050254383093
2020-05-04,0.00021278908250425312,1.0332981475204817,1.0344730014318815,-0.0011357028262445334
2020-05-05,0.008892420586784505,1.042486669239779,1.042486669239779,0.0
2020-05-06,0.004706889581522364,1.0473935388820996,1.0473935388820996,0.0
2020-05-07,0.00703623700309044,1.0547632480571798,1.0547632480571798,0.0
2020-05-08,0.020450557810051714,1.0763337448374912,1.0763337448374912,0.0
2020-05-11,0.009379830040927538,1.086429572431382,1.086429572431382,0.0
2020-05-12,0.0014777961370190662,1.0880350938566643,1.0880350938566643,0.0
2020-05-13,-0.0034582868878117092,1.084272356358101,1.0880350938566643,-0.003458286887811579
2020-05-14,0.0036707719294398985,1.088252472887688,1.088252472887688,0.0
2020-05-15,-0.014211798329267729,1.0727864482116811,1.088252472887688,-0.014211798329267777
2020-05-18,0.018117628289481935,1.0922227943143739,1.0922227943143739,0.0
2020-05-19,-0.0018346470013973302,1.0902189510399272,1.0922227943143739,-0.0018346470013973493
2020-05-20,0.011545463714833759,1.1028060343803827,1.1028060343803827,0.0
2020-05-21,-0.000612209211064905,1.1021308863681172,1.1028060343803827,-0.0006122092110648625
2020-05-22,0.006189779294567967,1.1089528333084624,1.1089528333084624,0.0
2020-05-26,-0.0007503663275406393,1.1081207124435168,1.1089528333084624,-0.0007503663275407746
2020-05-27,0.0036039454428759845,1.1121143190352842,1.1121143190352842,0.0
2020-05-28,0.001725107379893255,1.114032835654337,1.114032835654337,0.0
2020-05-29,-0.006785012381513849,1.1064741090710093,1.114032835654337,-0.006785012381513855
2020-06-01,0.013603783441696908,1.1215263432346558,1.1215263432346558,0.0
2020-06-02,-0.0018520074450584113,1.1194492680971562,1.1215263432346558,-0.0018520074450583124
2020-06-03,0.0041183862748492995,1.1240595925982775,1.1240595925982775,0.0
2020-06-04,-0.001112253739005347,1.1228093531135452,1.1240595925982775,-0.0011122537390053644
2020-06-05,0.015150064692487393,1.1398199874505452,1.1398199874505452,0.0
2020-06-08,0.002382193501434269,1.142535259217455,1.142535259217455,0.0
2020-06-09,0.02722229645514376,1.173637692754327,1.173637692754327,0.0
2020-06-10,0.004594840834838243,1.1790303711502998,1.1790303711502998,0.0
2020-06-11,-0.017416186683937327,1.1584961581003144,1.1790303711502998,-0.017416186683937296
2020-06-12,0.004137073647265318,1.1632889420264492,1.1790303711502998,-0.013351165083637984
2020-06-15,0.008725553588411813,1.173439282028908,1.1790303711502998,-0.004742107801631201
2020-06-16,0.012540559066065793,1.1881548666556334,1.1881548666556334,0.0
2020-06-17,-0.003363557350571497,1.1841584396202767,1.1881548666556334,-0.0033635573505713667
2020-06-18,-0.005702652795863276,1.1774055951838311,1.1881548666556334,-0.009047028946705282
2020-06-19,-0.0023191988559914138,1.1746749574744428,1.1881548666556334,-0.011345245943513493
2020-06-22,0.010339942588325948,1.1868210290946728,1.1881548666556334,-0.0011226125468938308
2020-06-23,0.017538437324274552,1.2076360153285808,1.2076360153285808,0.0
2020-06-24,-0.006167604281833968,1.2001877942695434,1.2076360153285808,-0.006167604281833938
2020-06-25,0.006076068437010785,1.20748021744479,1.2076360153285808,-0.00012901063053205597
2020-06-26,-0.01932185755264832,1.184149456685681,1.2076360153285808,-0.019448375458154477
2020-06-29,0.016923540648446513,1.2041894581497368,1.2076360153285808,-0.0028539701823203645
2020-06-30,-0.006209014142449254,1.1967126287738967,1.2076360153285808,-0.009045263983545548
2020-07-01,-0.005222907403749557,1.190462309524913,1.2076360153285808,-0.014220928811066513
2020-07-02,-0.004341859631479153,1.1852934892803892,1.2076360153285808,-0.018501043165818798
2020-07-06,0.014485967127219754,1.2024636118022125,1.2076360153285808,-0.004283081541718414
2020-07-07,0.0035219805700766153,1.206698665279204,1.2076360153285808,-0.0007761859016118811
2020-07-08,0.010760154968535761,1.2196829299179335,1.2196829299179335,0.0
2020-07-09,0.00031132284001826344,1.2200626450715972,1.2200626450715972,0.0
2020-07-10,0.0034772171665198815,1.2243050678452698,1.2243050678452698,0.0
2020-07-13,0.012985262308865129,1.2402029902973135,1.2402029902973135,0.0
2020-07-14,0.013026721327798502,1.2563587690418192,1.2563587690418192,0.0
2020-07-15,0.007724895102391674,1.266064008743637,1.266064008743637,0.0
2020-07-16,-0.0,1.266064008743637,1.266064008743637,0.0
2020-07-17,0.0,1.266064008743637,1.266064008743637,0.0
2020-07-20,-0.0,1.266064008743637,1.266064008743637,0.0
2020-07-21,-0.0061277980851152545,1.2583058241352245,1.266064008743637,-0.00612779808511521
2020-07-22,-0.005378607595317296,1.251537890872299,1.266064008743637,-0.01147344665910921
2020-07-23,-0.0207359712203722,1.2255860371859657,1.266064008743637,-0.03197150481975952
2020-07-24,0.0010106945844762026,1.2268247303565591,1.266064008743637,-0.030993123662062305
2020-07-27,0.016483293272691296,1.2470468421812166,1.266064008743637,-0.015020699136129578
2020-07-28,-0.011312922594945825,1.2329390977833488,1.266064008743637,-0.026163693724426618
2020-07-29,0.013415146237836153,1.2494791560824583,1.266064008743637,-0.013099537264025463
2020-07-30,0.012546747262423347,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-07-31,0.0,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-08-03,-0.0,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-08-04,0.0,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-08-05,0.0,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-08-06,0.0,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-08-07,-0.0,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-08-10,0.0,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-08-11,-0.0,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-08-12,0.0,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-08-13,0.0,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-08-14,-0.0,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-08-17,-0.0,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-08-18,0.0,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-08-19,0.0,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-08-20,0.0,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-08-21,0.0,1.265156055263491,1.266064008743637,-0.0007171465849084013
2020-08-24,-0.010168470450747381,1.25229135329996,1.266064008743637,-0.010878324751798396
2020-08-25,0.01561595867595942,1.2718470833233535,1.2718470833233535,0.0
2020-08-26,0.0,1.2718470833233535,1.2718470833233535,0.0
2020-08-27,-0.0,1.2718470833233535,1.2718470833233535,0.0
2020-08-28,-0.0,1.2718470833233535,1.2718470833233535,0.0
2020-08-31,0.0,1.2718470833233535,1.2718470833233535,0.0
2020-09-01,0.0,1.2718470833233535,1.2718470833233535,0.0
2020-09-02,0.0316981407354743,1.3121622711645398,1.3121622711645398,0.0
2020-09-03,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-04,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-08,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-09,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-10,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-11,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-14,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-15,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-16,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-17,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-18,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-21,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-22,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-23,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-24,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-25,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-28,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-29,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-09-30,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-01,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-02,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-05,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-06,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-07,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-08,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-09,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-12,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-13,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-14,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-15,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-16,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-19,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-20,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-21,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-22,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-23,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-26,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-27,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-28,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-29,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-10-30,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-02,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-03,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-04,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-05,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-06,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-09,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-10,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-11,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-12,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-13,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-16,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-17,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-18,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-19,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-20,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-23,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-24,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-25,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-27,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-11-30,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-12-01,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-12-02,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-12-03,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-12-04,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-12-07,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-12-08,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-12-09,-0.0,1.3121622711645398,1.3121622711645398,0.0
2020-12-10,0.0,1.3121622711645398,1.3121622711645398,0.0
2020-12-11,0.014150256316007435,1.3307297036297123,1.3307297036297123,0.0
2020-12-14,-0.0,1.3307297036297123,1.3307297036297123,0.0
2020-12-15,0.0,1.3307297036297123,1.3307297036297123,0.0
2020-12-16,0.014250073440034206,1.3496926996352705,1.3496926996352705,0.0
2020-12-17,-0.006599801807668677,1.3407849953164204,1.3496926996352705,-0.006599801807668726
2020-12-18,0.013695747335029035,1.3591480478428721,1.3591480478428721,0.0
2020-12-21,0.0,1.3591480478428721,1.3591480478428721,0.0
2020-12-22,0.0,1.3591480478428721,1.3591480478428721,0.0
2020-12-23,-0.00045307219684929696,1.3585322556509924,1.3591480478428721,-0.00045307219684931344
2020-12-24,-0.003252715012777045,1.3541133373876946,1.3591480478428721,-0.003704313494889866
2020-12-28,-0.03011296260496851,1.3133369730960498,1.3591480478428721,-0.033705728246109734
2020-12-29,0.011263531354434942,1.3281297852714558,1.3591480478428721,-0.02282184241859897
2020-12-30,0.0022487056939120217,1.3311163582818497,1.3591480478428721,-0.02062445633167931
2020-12-31,0.00960434450266419,1.3439008583599203,1.3591480478428721,-0.011218196212804732
2021-01-04,0.012603098391045914,1.3608381731056414,1.3608381731056414,0.0
2021-01-05,-0.011813879169592723,1.344761395359202,1.3608381731056414,-0.011813879169592756
2021-01-06,0.01888825820793985,1.3701615958228162,1.3701615958228162,0.0
2021-01-07,-0.017909979072665633,1.3456220303154593,1.3701615958228162,-0.01790997907266567
2021-01-08,-0.005160127720435009,1.3386784487756005,1.3701615958228162,-0.02297768901361541
2021-01-11,0.017723496042174262,1.3624045109642187,1.3701615958228162,-0.005661437951732351
2021-01-12,-0.005311066766002391,1.355168689644185,1.3701615958228162,-0.010942436442781478
2021-01-13,-0.012488728681694917,1.3382443555612908,1.3701615958228162,-0.023294508004625736
2021-01-14,0.006383406526883703,1.3467869133151462,1.3701615958228162,-0.017059799792179198
2021-01-15,0.012741270552368652,1.363946689754084,1.3701615958228162,-0.004535892764531924
2021-01-19,0.0047271142961794535,1.3703942216504472,1.3703942216504472,0.0
2021-01-20,-0.01206048254705561,1.353866606057646,1.3703942216504472,-0.012060482547055607
2021-01-21,-0.035058439794078536,1.3064021551599607,1.3703942216504472,-0.04669610063987062
2021-01-22,-0.01359210953219461,1.2886453939739315,1.3703942216504472,-0.059653511657441705
2021-01-25,-0.018656903934056952,1.264603260653495,1.3703942216504472,-0.07719746575517661
2021-01-26,0.0052709598554941915,1.2712689336735263,1.3703942216504472,-0.072333410642624
2021-01-27,0.009081748084635405,1.2828142778769724,1.3703942216504472,-0.06390857637154734
2021-01-28,0.049736204978024244,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-01-29,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-01,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-02,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-03,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-04,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-05,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-08,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-09,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-10,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-11,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-12,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-16,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-17,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-18,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-19,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-22,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-23,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-24,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-25,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-02-26,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-01,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-02,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-03,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-04,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-05,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-08,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-09,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-10,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-11,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-12,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-15,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-16,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-17,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-18,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-19,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-22,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-23,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-24,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-25,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-26,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-29,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-30,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-03-31,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-01,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-05,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-06,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-07,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-08,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-09,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-12,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-13,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-14,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-15,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-16,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-19,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-20,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-21,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-22,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-23,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-26,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-27,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-28,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-29,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-04-30,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-03,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-04,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-05,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-06,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-07,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-10,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-11,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-12,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-13,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-14,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-17,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-18,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-19,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-20,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-21,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-24,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-25,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-26,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-27,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-05-28,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-06-01,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-06-02,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-06-03,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-06-04,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-06-07,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-06-08,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-06-09,0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
2021-06-10,-0.0,1.3466165917501978,1.3703942216504472,-0.017350941447792034
